ccode,year,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current
SVN,1999,18400000000,21200000000,16266.19,15919.17
SVN,2000,19100000000,19100000000,16896.77,16896.77
SVN,2001,19600000000,19600000000,17309.82,17721.961
SVN,2002,20200000000,22100000000,18017.699,18730.711
SVN,2003,20700000000,27800000000,18473.811,19555.41
SVN,2004,21700000000,32200000000,19251.18,20801.23
SWE,1976,150000000000,81600000000,17177.23,6897.5688
SWE,1977,148000000000,86300000000,16895.881,7215.0459
SWE,1978,150000000000,95400000000,17167.32,7846.0581
SWE,1979,156000000000,113000000000,17777.18,8799.71
SWE,1980,158000000000,130000000000,18128.58,9788.6543
SWE,1981,158000000000,118000000000,18167.52,10731.05
SWE,1982,160000000000,104000000000,18623.939,11670.68
SWE,1983,163000000000,96000000000,19006.029,12381.11
SWE,1984,170000000000,99900000000,19810.619,13389.84
SWE,1985,174000000000,105000000000,20216.25,14083.44
SWE,1986,179000000000,138000000000,20600.08,14670.75
SWE,1987,185000000000,169000000000,21138.141,15469.59
SWE,1988,190000000000,190000000000,21610.07,16357.43
SWE,1989,195000000000,201000000000,22097.529,17361.09
SWE,1990,197000000000,240000000000,22311.41,18207.119
SWE,1991,195000000000,253000000000,22095.66,18661.42
SWE,1992,192000000000,263000000000,21971.689,18984.039
SWE,1993,188000000000,198000000000,21541.529,19039.98
SWE,1994,196000000000,213000000000,21907.631,19771.949
SWE,1995,204000000000,248000000000,22620.43,20831.57
SWE,1996,207000000000,271000000000,22876.961,21468.9
SWE,1997,212000000000,247000000000,23347.48,22276.439
SWE,1998,220000000000,248000000000,23989.539,23143.359
SWE,1999,230000000000,251000000000,24943.4,24411.27
SWE,2000,240000000000,240000000000,25936.619,25936.619
SWE,2001,242000000000,219000000000,26125.971,26748.029
SWE,2002,247000000000,241000000000,26468.27,27515.711
SWE,2003,251000000000,302000000000,26724.77,28289.439
SWE,2004,260000000000,346000000000,27300.77,29498.949
SWZ,1976,467000000,271000000,3172.7471,1274.026
SWZ,1977,471000000,303000000,3081.447,1315.87
SWZ,1978,478000000,339000000,3093.761,1413.955
SWZ,1979,492000000,411000000,2994.9839,1482.5179
SWZ,1980,554000000,546000000,3290.3069,1776.625
SWZ,1981,556000000,572000000,3125.248,1845.9969
SWZ,1982,559000000,540000000,3070.6311,1924.209
SWZ,1983,571000000,556000000,2914.8069,1898.7939
SWZ,1984,606000000,507000000,2983.741,2016.687
SWZ,1985,629000000,367000000,2925.2639,2037.855
SWZ,1986,706000000,452000000,3404.812,2424.803
SWZ,1987,810000000,584000000,3946.4971,2888.177
SWZ,1988,864000000,696000000,3809.5049,2883.551
SWZ,1989,943000000,696000000,4264.3682,3350.333
SWZ,1990,1020000000,859000000,4215.23,3439.8191
SWZ,1991,1050000000,871000000,4346.9058,3671.2849
SWZ,1992,1060000000,982000000,4096.353,3539.3401
SWZ,1993,1100000000,1030000000,4271.479,3775.4451
SWZ,1994,1140000000,1150000000,4481.3428,4044.4771
SWZ,1995,1180000000,1360000000,4191.4941,3860.0249
SWZ,1996,1230000000,1330000000,4140.895,3886.0259
SWZ,1997,1270000000,1440000000,4111.0269,3922.438
SWZ,1998,1310000000,1350000000,4513.4282,4354.2251
SWZ,1999,1360000000,1380000000,4401.2798,4307.3848
SWZ,2000,1390000000,1390000000,4394.1572,4394.1572
SWZ,2001,1410000000,1270000000,4150.2061,4249.021
SWZ,2002,1450000000,1190000000,4507.334,4685.7051
SWZ,2003,1490000000,1900000000,4587.1001,4855.6631
SWZ,2004,1520000000,2410000000,4588.5591,4958.0171
SYC,1976,232000000,49279676,8748.6826,3513.0601
SYC,1977,217000000,64500260,8213.293,3507.322
SYC,1978,263000000,85566712,9842.0713,4498.166
SYC,1979,305000000,127000000,11304.74,5595.8481
SYC,1980,292000000,147000000,10315.35,5569.8491
SYC,1981,268000000,154000000,9160.5039,5410.855
SYC,1982,265000000,148000000,9081.4971,5690.9141
SYC,1983,260000000,147000000,8897.835,5796.3208
SYC,1984,272000000,151000000,9280.6377,6272.708
SYC,1985,302000000,169000000,10199.01,7105.0361
SYC,1986,302000000,208000000,10170.01,7242.769
SYC,1987,315000000,249000000,10714.78,7841.4282
SYC,1988,332000000,284000000,11273.54,8533.3438
SYC,1989,369000000,308000000,12269.96,9639.9854
SYC,1990,395000000,369000000,12842.84,10480.34
SYC,1991,406000000,375000000,12965.35,10950.2
SYC,1992,435000000,434000000,13613.59,11762.45
SYC,1993,462000000,474000000,14269.64,12612.56
SYC,1994,458000000,487000000,13714.02,12377.1
SYC,1995,455000000,508000000,13777.96,12688.38
SYC,1996,477000000,503000000,14115.09,13246.31
SYC,1997,534000000,563000000,15490.06,14779.47
SYC,1998,579000000,608000000,16682.25,16093.81
SYC,1999,590000000,623000000,16759.359,16401.82
SYC,2000,618000000,618000000,17968.391,17968.391
SYC,2001,604000000,618000000,17185.58,17594.76
SYC,2002,606000000,699000000,17894.641,18602.789
SYC,2003,568000000,703000000,15844.42,16772.07
SYC,2004,557000000,704000000,15122.78,16340.42
SYR,1976,7070000000,7630000000,2534.4351,1017.71
SYR,1977,6980000000,7700000000,2419.1011,1033.028
SYR,1978,7590000000,9280000000,2544.96,1163.134
SYR,1979,7860000000,9930000000,2559.1731,1266.791
SYR,1980,8800000000,13100000000,2780.3621,1501.276
SYR,1981,9640000000,15500000000,2951.6731,1743.472
SYR,1982,9840000000,16300000000,2928.552,1835.176
SYR,1983,9980000000,17600000000,2860.4121,1863.36
SYR,1984,9580000000,17500000000,2641.7209,1785.5179
SYR,1985,10200000000,16400000000,2706.2429,1885.276
SYR,1986,9660000000,13300000000,2519.283,1794.156
SYR,1987,9850000000,11400000000,2567.9241,1879.291
SYR,1988,11200000000,10600000000,2823.5801,2137.269
SYR,1989,10200000000,9850000000,2572.7271,2021.283
SYR,1990,10900000000,12300000000,2651.2871,2163.571
SYR,1991,11800000000,13000000000,2774.5801,2343.3391
SYR,1992,13400000000,13300000000,3034.4609,2621.843
SYR,1993,14100000000,13700000000,3082.9089,2724.9009
SYR,1994,15200000000,10100000000,3086.478,2785.5911
SYR,1995,16000000000,11400000000,3162.4729,2912.3799
SYR,1996,16700000000,13800000000,3271.3501,3070
SYR,1997,17000000000,14500000000,3296.491,3145.2681
SYR,1998,18100000000,15200000000,3486.999,3364.001
SYR,1999,17900000000,15900000000,3379.3789,3307.2849
SYR,2000,18000000000,18000000000,3344.979,3344.979
SYR,2001,18700000000,19000000000,3347.9131,3427.626
SYR,2002,19300000000,20000000000,3419.489,3554.8101
SYR,2003,19700000000,21500000000,3515.052,3720.8491
SYR,2004,20400000000,23100000000,3651.071,3945.0439
TCD,1976,908000000,866000000,1033.777,415.11649
TCD,1977,928000000,935000000,1039.2939,443.80939
TCD,1978,924000000,1110000000,1014.225,463.53561
TCD,1979,726000000,1000000000,785.16888,388.65881
TCD,1980,682000000,1030000000,715.35779,386.2626
TCD,1981,689000000,877000000,702.58423,414.99701
TCD,1982,726000000,834000000,718.23633,450.08231
TCD,1983,840000000,832000000,807.93359,526.31262
TCD,1984,857000000,919000000,809.96832,547.45099
TCD,1985,1040000000,1030000000,960.4093,669.05908
TCD,1986,1000000000,1070000000,901.06232,641.70923
TCD,1987,977000000,1160000000,858.03137,627.93573
TCD,1988,1130000000,1480000000,965.33868,730.69928
TCD,1989,1180000000,1430000000,990.56097,778.24182
TCD,1990,1130000000,1740000000,928.83441,757.97113
TCD,1991,1230000000,1880000000,972.89612,821.68298
TCD,1992,1330000000,1880000000,1019.034,880.46808
TCD,1993,1120000000,1460000000,842.36371,744.54272
TCD,1994,1230000000,1180000000,914.56079,825.40417
TCD,1995,1240000000,1440000000,889.53168,819.18628
TCD,1996,1270000000,1610000000,883.57629,829.19269
TCD,1997,1330000000,1510000000,892.46167,851.521
TCD,1998,1410000000,1740000000,906.33807,874.36859
TCD,1999,1400000000,1530000000,873.77588,855.13531
TCD,2000,1390000000,1390000000,846.57343,846.57343
TCD,2001,1530000000,1670000000,903.30542,924.81293
TCD,2002,1680000000,2010000000,964.82489,1003.006
TCD,2003,1870000000,2610000000,1147.858,1215.063
TCD,2004,2450000000,4290000000,2120.2681,2290.9861
TGO,1976,747000000,619000000,1729.615,694.5321
TGO,1977,799000000,778000000,1835.217,783.69238
TGO,1978,887000000,824000000,2014.202,920.55981
TGO,1979,842000000,892000000,1867.0959,924.21307
TGO,1980,964000000,1140000000,2106.77,1137.5649
TGO,1981,932000000,962000000,1997.0081,1179.577
TGO,1982,899000000,822000000,1871.59,1172.8311
TGO,1983,850000000,766000000,1727.139,1125.111
TGO,1984,897000000,718000000,1755.093,1186.2531
TGO,1985,947000000,762000000,1777.713,1238.425
TGO,1986,962000000,1060000000,1728.304,1230.845
TGO,1987,967000000,1250000000,1677.774,1227.85
TGO,1988,1030000000,1380000000,1727.5861,1307.672
TGO,1989,1070000000,1350000000,1738.449,1365.826
TGO,1990,1070000000,1630000000,1677.204,1368.675
TGO,1991,1060000000,1600000000,1628.924,1375.7469
TGO,1992,1020000000,1690000000,1524.416,1317.13
TGO,1993,867000000,1230000000,1271.928,1124.223
TGO,1994,997000000,983000000,1476.652,1332.699
TGO,1995,1080000000,1310000000,1527.295,1406.515
TGO,1996,1170000000,1470000000,1593.151,1495.094
TGO,1997,1340000000,1500000000,1771.517,1690.25
TGO,1998,1310000000,1590000000,1705.198,1645.05
TGO,1999,1340000000,1580000000,1689.652,1653.605
TGO,2000,1330000000,1330000000,1579.884,1579.884
TGO,2001,1330000000,1330000000,1566.2159,1603.507
TGO,2002,1380000000,1480000000,1595.959,1659.116
TGO,2003,1420000000,1760000000,1605.037,1699.0081
TGO,2004,1460000000,2060000000,1591.9091,1720.085
THA,1976,27800000000,17000000000,2027.672,814.2179
THA,1977,30500000000,19800000000,2171.6631,927.36493
THA,1978,33600000000,24000000000,2347.249,1072.774
THA,1979,35400000000,27400000000,2425.7129,1200.728
THA,1980,37300000000,32400000000,2488.2781,1343.563
THA,1981,39500000000,34900000000,2601.7681,1536.792
THA,1982,41600000000,36600000000,2686.5,1683.493
THA,1983,43900000000,40000000000,2762.2151,1799.391
THA,1984,46400000000,41800000000,2884.7671,1949.791
THA,1985,48600000000,38900000000,2988.842,2082.146
THA,1986,51300000000,43100000000,3115.208,2218.5559
THA,1987,56200000000,50500000000,3348.2661,2450.3711
THA,1988,63600000000,61700000000,3725.3279,2819.834
THA,1989,71400000000,72300000000,4095.147,3217.384
THA,1990,79400000000,85300000000,4471.6938,3649.105
THA,1991,86200000000,98200000000,4790.9668,4046.3269
THA,1992,93100000000,112000000000,5150.9551,4450.541
THA,1993,101000000000,125000000000,5474.1011,4838.4111
THA,1994,110000000000,145000000000,5922.6602,5345.2861
THA,1995,120000000000,168000000000,6438.417,5929.2578
THA,1996,127000000000,182000000000,6816.5552,6397
THA,1997,125000000000,151000000000,6705.3711,6397.769
THA,1998,112000000000,112000000000,6010.793,5798.772
THA,1999,117000000000,122000000000,6184.063,6052.1362
THA,2000,123000000000,123000000000,6350.3188,6350.3188
THA,2001,125000000000,116000000000,6445.8579,6599.333
THA,2002,132000000000,127000000000,6740.4028,7007.1431
THA,2003,141000000000,143000000000,7174.8291,7594.897
THA,2004,150000000000,164000000000,7569.5381,8179.0161
TJK,1976,,,,
TJK,1977,,,,
TJK,1978,,,,
TJK,1979,,,,
TJK,1980,,,,
TJK,1981,,,,
TJK,1982,,,,
TJK,1983,,,,
TJK,1984,,,,
TJK,1985,2400000000,,2467.3879,1718.88
TJK,1986,2490000000,,2479.5759,1765.8781
TJK,1987,2460000000,,2374.3181,1737.604
TJK,1988,2800000000,,2621.4031,1984.234
TJK,1989,2620000000,,2376.696,1867.269
TJK,1990,2600000000,2630000000,2306.749,1882.412
TJK,1991,2420000000,2540000000,2079.8259,1756.567
TJK,1992,1720000000,1910000000,1448.314,1251.376
TJK,1993,1440000000,1650000000,1199.316,1060.043
TJK,1994,1130000000,1350000000,937.26147,845.89203
TJK,1995,989000000,1230000000,823.03082,757.9444
TJK,1996,824000000,1050000000,699.6156,656.55469
TJK,1997,838000000,919000000,684.49341,653.09302
TJK,1998,882000000,1320000000,707.37512,682.42358
TJK,1999,915000000,1090000000,744.59882,728.71393
TJK,2000,991000000,991000000,802.79291,802.79291
TJK,2001,1090000000,1090000000,887.24219,908.36719
TJK,2002,1190000000,1240000000,933.82471,970.7793
TJK,2003,1310000000,1550000000,1030.462,1090.793
TJK,2004,1450000000,2080000000,1104.436,1193.3621
TKM,1976,,,,
TKM,1977,,,,
TKM,1978,,,,
TKM,1979,,,,
TKM,1980,,,,
TKM,1981,,,,
TKM,1982,,,,
TKM,1983,,,,
TKM,1984,,,,
TKM,1985,,,,
TKM,1986,,,,
TKM,1987,3500000000,2370000000,5763.124,4217.644
TKM,1988,3890000000,2990000000,6244.3379,4726.563
TKM,1989,3730000000,3050000000,5828.2368,4578.999
TKM,1990,3750000000,3230000000,5727.3452,4673.7729
TKM,1991,3580000000,3200000000,5306.2632,4481.5332
TKM,1992,3390000000,3200000000,4882.6792,4218.7441
TKM,1993,3050000000,3180000000,4240.1362,3747.7419
TKM,1994,2520000000,2500000000,3315.3799,2992.178
TKM,1995,2340000000,2450000000,3087.376,2843.2219
TKM,1996,2180000000,2350000000,2816.6179,2643.2571
TKM,1997,1940000000,2400000000,2380.1709,2270.9829
TKM,1998,2070000000,2610000000,2547.511,2457.6521
TKM,1999,2410000000,2450000000,2957.4561,2894.363
TKM,2000,2850000000,2850000000,3667.5549,3667.5549
TKM,2001,3440000000,3440000000,4203.3701,4303.4502
TKM,2002,4120000000,4460000000,4943.8999,5139.5459
TKM,2003,4810000000,5840000000,5614.3721,5943.0791
TKM,2004,5630000000,6170000000,6497.874,7021.0649
TMP,1976,,,,
TMP,1977,,,,
TMP,1978,,,,
TMP,1979,,,,
TMP,1980,,,,
TMP,1981,,,,
TMP,1982,,,,
TMP,1983,,,,
TMP,1984,,,,
TMP,1985,,,,
TMP,1986,,,,
TMP,1987,,,,
TMP,1988,,,,
TMP,1989,,,,
TMP,1990,,,,
TMP,1991,,,,
TMP,1992,,,,
TMP,1993,,,,
TMP,1994,,,,
TMP,1995,,,,
TMP,1996,,,,
TMP,1997,,,,
TMP,1998,431000000,390000000,,
TMP,1999,278000000,270000000,,
TMP,2000,316000000,316000000,,
TMP,2001,369000000,368000000,,
TMP,2002,344000000,343000000,,
TMP,2003,323000000,336000000,,
TMP,2004,329000000,339000000,,
TON,1976,,30981394,,
TON,1977,,35311776,,
TON,1978,,40961376,,
TON,1979,,45389652,,
TON,1980,,52110176,,
TON,1981,98819344,62879336,4011.916,2369.728
TON,1982,104000000,67514296,4234.543,2653.574
TON,1983,106000000,63226708,4407.541,2871.207
TON,1984,107000000,66301700,4459.4888,3014.1331
TON,1985,114000000,65965072,4708.5601,3280.1689
TON,1986,117000000,71359328,4763.7231,3392.5779
TON,1987,120000000,77178136,4967.6299,3635.4761
TON,1988,118000000,90817880,4739.2959,3587.343
TON,1989,119000000,109000000,4868.4922,3824.967
TON,1990,116000000,113000000,4811.7559,3926.6111
TON,1991,124000000,135000000,5141.1982,4342.124
TON,1992,124000000,140000000,5170.8159,4467.7012
TON,1993,129000000,140000000,5371.6099,4747.8218
TON,1994,135000000,143000000,5442.0308,4911.5112
TON,1995,139000000,155000000,5758.3301,5302.9541
TON,1996,138000000,167000000,5571.6011,5228.6719
TON,1997,138000000,170000000,5332.4531,5087.832
TON,1998,142000000,156000000,5704.8491,5503.6201
TON,1999,146000000,161000000,5634.3779,5514.1768
TON,2000,154000000,154000000,6230.0269,6230.0269
TON,2001,156000000,135000000,6379.0371,6530.9199
TON,2002,160000000,145000000,6458.8838,6714.4829
TON,2003,164000000,169000000,6658.5342,7048.375
TON,2004,167000000,213000000,6697.6328,7236.9072
TTO,1976,5460000000,2500000000,7281.9482,2924.0879
TTO,1977,5950000000,3140000000,8004.0591,3417.9719
TTO,1978,6550000000,3560000000,8335.8301,3809.762
TTO,1979,6790000000,4600000000,8810.1709,4361.0371
TTO,1980,7490000000,6240000000,9521.5693,5141.2388
TTO,1981,7830000000,6850000000,9570.8877,5653.2568
TTO,1982,8150000000,7990000000,9561.124,5991.4731
TTO,1983,7400000000,7800000000,8585.5752,5592.9048
TTO,1984,6970000000,7760000000,8168.7949,5521.2231
TTO,1985,6690000000,7380000000,7782.168,5421.3662
TTO,1986,6470000000,4790000000,7491.8999,5335.5029
TTO,1987,6170000000,4800000000,7133.8652,5220.7979
TTO,1988,5930000000,4500000000,6875.6089,5204.395
TTO,1989,5880000000,4320000000,6944.0459,5455.6431
TTO,1990,5970000000,5070000000,6958.4541,5678.4141
TTO,1991,6130000000,5360000000,7100.1011,5996.562
TTO,1992,6030000000,5530000000,6913.3862,5973.3208
TTO,1993,5940000000,4590000000,6699.4678,5921.48
TTO,1994,6150000000,4950000000,6993.0239,6311.3052
TTO,1995,6400000000,5330000000,7258.3301,6684.332
TTO,1996,6650000000,5760000000,7524.1079,7061.0039
TTO,1997,6830000000,5740000000,7507.0488,7162.6709
TTO,1998,7360000000,6040000000,7976.5698,7695.21
TTO,1999,7680000000,6810000000,8311.4512,8134.1392
TTO,2000,8150000000,8150000000,8950.7109,8950.7109
TTO,2001,8170000000,8830000000,8762.748,8971.3867
TTO,2002,8720000000,8860000000,9234.0537,9599.4756
TTO,2003,9870000000,10500000000,10170.35,10765.79
TTO,2004,10500000000,12500000000,11022.62,11910.13
TUN,1976,6850000000,4510000000,3641.219,1462.1429
TUN,1977,7090000000,5110000000,3657.6101,1561.9091
TUN,1978,7540000000,5970000000,3779.26,1727.252
TUN,1979,8040000000,7190000000,3923.5149,1942.141
TUN,1980,8640000000,8740000000,4088.5759,2207.656
TUN,1981,9110000000,8430000000,4211.4668,2487.5969
TUN,1982,9070000000,8130000000,4083.6851,2559.0391
TUN,1983,9490000000,8350000000,4147.978,2702.1189
TUN,1984,10000000000,8260000000,4295.4331,2903.248
TUN,1985,10600000000,8410000000,4452.5459,3101.8191
TUN,1986,10500000000,9020000000,4274.1138,3043.894
TUN,1987,11200000000,9700000000,4462.3071,3265.6631
TUN,1988,11200000000,10100000000,4363.4941,3302.885
TUN,1989,11400000000,10100000000,4374.397,3436.7781
TUN,1990,12300000000,12300000000,4541.3989,3705.988
TUN,1991,12700000000,13100000000,4653.1309,3929.915
TUN,1992,13700000000,15500000000,4951.4858,4278.1948
TUN,1993,14000000000,14600000000,5028.2329,4444.3198
TUN,1994,14500000000,15600000000,5090.0132,4593.8101
TUN,1995,14800000000,18000000000,5083.127,4681.146
TUN,1996,15900000000,19600000000,5385.4731,5054
TUN,1997,16700000000,18900000000,5572.0498,5316.438
TUN,1998,17500000000,19800000000,5740.6289,5538.1392
TUN,1999,18600000000,20800000000,6007.3862,5879.228
TUN,2000,19500000000,19500000000,6251.5508,6251.5508
TUN,2001,20400000000,20000000000,6471.186,6625.2632
TUN,2002,20800000000,21000000000,6507.8149,6765.3511
TUN,2003,21900000000,25000000000,6765.2461,7161.333
TUN,2004,23200000000,28200000000,7072.4351,7641.8882
TUR,1976,82900000000,53300000000,4449.2969,1786.629
TUR,1977,85700000000,61100000000,4517.2358,1928.995
TUR,1978,87000000000,66600000000,4504.9678,2058.926
TUR,1979,86500000000,88100000000,4381.165,2168.677
TUR,1980,84400000000,70900000000,4160.1089,2246.28
TUR,1981,88500000000,66500000000,4253.6831,2512.532
TUR,1982,91600000000,64400000000,4313.9468,2703.332
TUR,1983,96200000000,61500000000,4458.7202,2904.5459
TUR,1984,103000000000,59900000000,4614.3608,3118.8101
TUR,1985,107000000000,67200000000,4696.9258,3272.064
TUR,1986,115000000000,75600000000,4938.9971,3517.4031
TUR,1987,125000000000,86900000000,5281.2329,3864.98
TUR,1988,128000000000,90100000000,5300.4121,4012.072
TUR,1989,128000000000,107000000000,5128.938,4029.5891
TUR,1990,140000000000,151000000000,5494.5381,4483.792
TUR,1991,142000000000,151000000000,5458.0801,4609.7539
TUR,1992,150000000000,159000000000,5660.021,4890.3848
TUR,1993,162000000000,179000000000,6009.71,5311.8218
TUR,1994,153000000000,130000000000,5592.1089,5046.959
TUR,1995,164000000000,169000000000,5844.9731,5382.7451
TUR,1996,176000000000,181000000000,6129.1421,5751.897
TUR,1997,189000000000,189000000000,6438.833,6143.458
TUR,1998,195000000000,200000000000,6486.9741,6258.1572
TUR,1999,186000000000,184000000000,6157.0352,6025.6841
TUR,2000,199000000000,199000000000,6519.498,6519.498
TUR,2001,184000000000,145000000000,6046.8999,6190.875
TUR,2002,199000000000,184000000000,6413.5391,6667.3442
TUR,2003,211000000000,240000000000,6676.9829,7067.9038
TUR,2004,229000000000,302000000000,7135.1421,7709.6431
TWN,1976,53400000000,18600000000,,
TWN,1977,58900000000,21800000000,,
TWN,1978,66900000000,26700000000,,
TWN,1979,72400000000,33200000000,,
TWN,1980,77600000000,41400000000,,
TWN,1981,82400000000,48200000000,,
TWN,1982,85400000000,48600000000,,
TWN,1983,92600000000,52400000000,,
TWN,1984,102000000000,59200000000,,
TWN,1985,107000000000,62100000000,,
TWN,1986,120000000000,75500000000,,
TWN,1987,135000000000,102000000000,,
TWN,1988,146000000000,123000000000,,
TWN,1989,158000000000,149000000000,,
TWN,1990,166000000000,160000000000,,
TWN,1991,179000000000,179000000000,,
TWN,1992,192000000000,212000000000,,
TWN,1993,206000000000,224000000000,,
TWN,1994,221000000000,244000000000,,
TWN,1995,235000000000,265000000000,,
TWN,1996,249000000000,280000000000,,
TWN,1997,265000000000,289000000000,,
TWN,1998,276000000000,266000000000,,
TWN,1999,291000000000,287000000000,,
TWN,2000,308000000000,308000000000,,
TWN,2001,301000000000,279000000000,,
TWN,2002,313000000000,282000000000,,
