ccode,pcode,name,lang1,lang2,com_lang
BHS,NOR,Bahamas,English,,0
BHS,NPL,Bahamas,English,,0
BHS,NRU,Bahamas,English,,0
BHS,NTZ,Bahamas,English,,0
BHS,NZL,Bahamas,English,English,1
BHS,OMN,Bahamas,English,Arabic,0
BHS,PAK,Bahamas,English,,0
BHS,PAN,Bahamas,English,Spanish,0
BHS,PCN,Bahamas,English,,0
BHS,PER,Bahamas,English,Spanish,0
BHS,PHL,Bahamas,English,English,1
BHS,PLW,Bahamas,English,English,1
BHS,PNG,Bahamas,English,,0
BHS,POL,Bahamas,English,,0
BHS,PRI,Bahamas,English,English,1
BHS,PRK,Bahamas,English,Korean,0
BHS,PRT,Bahamas,English,Portuguese,0
BHS,PRY,Bahamas,English,Spanish,0
BHS,PYF,Bahamas,English,French,0
BHS,QAT,Bahamas,English,Arabic,0
BHS,REU,Bahamas,English,French,0
BHS,ROM,Bahamas,English,,0
BHS,RUS,Bahamas,English,15,0
BHS,RWA,Bahamas,English,French,0
BHS,SAU,Bahamas,English,Arabic,0
BHS,SDN,Bahamas,English,Arabic,0
BHS,SEN,Bahamas,English,French,0
BHS,SGP,Bahamas,English,Malay,0
BHS,SGS,Bahamas,English,English,1
BHS,SHN,Bahamas,English,English,1
BHS,SJM,Bahamas,English,English,1
BHS,SLB,Bahamas,English,English,1
BHS,SLE,Bahamas,English,English,1
BHS,SLV,Bahamas,English,Spanish,0
BHS,SMR,Bahamas,English,,0
BHS,SOM,Bahamas,English,,0
BHS,SPM,Bahamas,English,Spanish,0
BHS,STP,Bahamas,English,Portuguese,0
BHS,SUN,Bahamas,English,15,0
BHS,SUR,Bahamas,English,Dutch,0
BHS,SVK,Bahamas,English,,0
BHS,SVN,Bahamas,English,,0
BHS,SWE,Bahamas,English,Swedish,0
BHS,SWZ,Bahamas,English,English,1
BHS,SYC,Bahamas,English,English,1
BHS,SYR,Bahamas,English,Arabic,0
BHS,TCA,Bahamas,English,,0
BHS,TCD,Bahamas,English,French,0
BHS,TGO,Bahamas,English,French,0
BHS,THA,Bahamas,English,,0
BHS,TJK,Bahamas,English,15,0
BHS,TKL,Bahamas,English,,0
BHS,TKM,Bahamas,English,15,0
BHS,TMP,Bahamas,English,,0
BHS,TON,Bahamas,English,,0
BHS,TTO,Bahamas,English,English,1
BHS,TUN,Bahamas,English,Arabic,0
BHS,TUR,Bahamas,English,,0
BHS,TUV,Bahamas,English,,0
BHS,TWN,Bahamas,English,Chinese,0
BHS,TZA,Bahamas,English,,0
BHS,UGA,Bahamas,English,English,1
BHS,UKR,Bahamas,English,15,0
BHS,UMI,Bahamas,English,English,1
BHS,URY,Bahamas,English,Spanish,0
BHS,USA,Bahamas,English,English,1
BHS,UZB,Bahamas,English,15,0
BHS,VAT,Bahamas,English,,0
BHS,VCT,Bahamas,English,English,1
BHS,VEN,Bahamas,English,Spanish,0
BHS,VGB,Bahamas,English,English,1
BHS,VIR,Bahamas,English,English,1
BHS,VNM,Bahamas,English,,0
BHS,VUT,Bahamas,English,,0
BHS,WLF,Bahamas,English,,0
BHS,WSM,Bahamas,English,,0
BHS,YEM,Bahamas,English,Arabic,0
BHS,YMD,Bahamas,English,,0
BHS,YUG,Bahamas,English,,0
BHS,ZAF,Bahamas,English,English,1
BHS,ZAR,Bahamas,English,French,0
BHS,ZMB,Bahamas,English,English,1
BHS,ZWE,Bahamas,English,English,1
BIH,ABW,Bosnia And Herzegowina,,,0
BIH,AFG,Bosnia And Herzegowina,,Persian,0
BIH,AGO,Bosnia And Herzegowina,,Portuguese,0
BIH,AIA,Bosnia And Herzegowina,,Spanish,0
BIH,ALB,Bosnia And Herzegowina,,,0
BIH,AND,Bosnia And Herzegowina,,Spanish,0
BIH,ANT,Bosnia And Herzegowina,,,0
BIH,ARE,Bosnia And Herzegowina,,Arabic,0
BIH,ARG,Bosnia And Herzegowina,,Spanish,0
BIH,ARM,Bosnia And Herzegowina,,15,0
BIH,ASM,Bosnia And Herzegowina,,English,0
BIH,ATA,Bosnia And Herzegowina,,,0
BIH,ATF,Bosnia And Herzegowina,,French,0
BIH,ATG,Bosnia And Herzegowina,,Spanish,0
BIH,AUS,Bosnia And Herzegowina,,English,0
BIH,AUT,Bosnia And Herzegowina,,German,0
BIH,AZE,Bosnia And Herzegowina,,15,0
BIH,BDI,Bosnia And Herzegowina,,French,0
BIH,BEL,Bosnia And Herzegowina,,French,0
BIH,BEN,Bosnia And Herzegowina,,French,0
BIH,BFA,Bosnia And Herzegowina,,French,0
BIH,BGD,Bosnia And Herzegowina,,,0
BIH,BGR,Bosnia And Herzegowina,,,0
BIH,BHR,Bosnia And Herzegowina,,Arabic,0
BIH,BHS,Bosnia And Herzegowina,,English,0
BIH,BIH,Bosnia And Herzegowina,,,0
BIH,BLR,Bosnia And Herzegowina,,15,0
BIH,BLZ,Bosnia And Herzegowina,,English,0
BIH,BMU,Bosnia And Herzegowina,,English,0
BIH,BOL,Bosnia And Herzegowina,,Spanish,0
BIH,BRA,Bosnia And Herzegowina,,Portuguese,0
BIH,BRB,Bosnia And Herzegowina,,English,0
BIH,BRN,Bosnia And Herzegowina,,Malay,0
BIH,BTN,Bosnia And Herzegowina,,Burmese,0
BIH,BUR,Bosnia And Herzegowina,,,0
BIH,BVT,Bosnia And Herzegowina,,,0
BIH,BWA,Bosnia And Herzegowina,,,0
BIH,BYS,Bosnia And Herzegowina,,15,0
BIH,CAF,Bosnia And Herzegowina,,French,0
BIH,CAN,Bosnia And Herzegowina,,English,0
BIH,CCK,Bosnia And Herzegowina,,English,0
BIH,CHE,Bosnia And Herzegowina,,German,0
BIH,CHL,Bosnia And Herzegowina,,Spanish,0
BIH,CHN,Bosnia And Herzegowina,,Chinese,0
BIH,CIV,Bosnia And Herzegowina,,French,0
BIH,CMR,Bosnia And Herzegowina,,French,0
BIH,COG,Bosnia And Herzegowina,,French,0
BIH,COK,Bosnia And Herzegowina,,English,0
BIH,COL,Bosnia And Herzegowina,,Spanish,0
BIH,COM,Bosnia And Herzegowina,,Arabic,0
BIH,CPV,Bosnia And Herzegowina,,Portuguese,0
BIH,CRI,Bosnia And Herzegowina,,Spanish,0
BIH,CSK,Bosnia And Herzegowina,,,0
BIH,CUB,Bosnia And Herzegowina,,Spanish,0
BIH,CXR,Bosnia And Herzegowina,,English,0
BIH,CYM,Bosnia And Herzegowina,,English,0
BIH,CYP,Bosnia And Herzegowina,,Greek,0
BIH,CZE,Bosnia And Herzegowina,,,0
BIH,DDR,Bosnia And Herzegowina,,German,0
BIH,DEU,Bosnia And Herzegowina,,German,0
BIH,DJI,Bosnia And Herzegowina,,French,0
BIH,DMA,Bosnia And Herzegowina,,Spanish,0
BIH,DNK,Bosnia And Herzegowina,,,0
BIH,DOM,Bosnia And Herzegowina,,Spanish,0
BIH,DZA,Bosnia And Herzegowina,,Arabic,0
BIH,ECU,Bosnia And Herzegowina,,Spanish,0
BIH,EGY,Bosnia And Herzegowina,,Arabic,0
BIH,ERI,Bosnia And Herzegowina,,,0
BIH,ESH,Bosnia And Herzegowina,,Arabic,0
BIH,ESP,Bosnia And Herzegowina,,Spanish,0
BIH,EST,Bosnia And Herzegowina,,15,0
BIH,ETH,Bosnia And Herzegowina,,,0
BIH,FIN,Bosnia And Herzegowina,,Swedish,0
BIH,FJI,Bosnia And Herzegowina,,English,0
BIH,FLK,Bosnia And Herzegowina,,English,0
BIH,FRA,Bosnia And Herzegowina,,French,0
BIH,FRO,Bosnia And Herzegowina,,English,0
BIH,FSM,Bosnia And Herzegowina,,,0
BIH,FXX,Bosnia And Herzegowina,,French,0
BIH,GAB,Bosnia And Herzegowina,,French,0
BIH,GBR,Bosnia And Herzegowina,,English,0
BIH,GEO,Bosnia And Herzegowina,,15,0
BIH,GHA,Bosnia And Herzegowina,,English,0
BIH,GIB,Bosnia And Herzegowina,,English,0
BIH,GIN,Bosnia And Herzegowina,,French,0
BIH,GLP,Bosnia And Herzegowina,,French,0
BIH,GMB,Bosnia And Herzegowina,,English,0
BIH,GNB,Bosnia And Herzegowina,,Portuguese,0
BIH,GNQ,Bosnia And Herzegowina,,Spanish,0
BIH,GRC,Bosnia And Herzegowina,,Greek,0
BIH,GRD,Bosnia And Herzegowina,,Spanish,0
BIH,GRL,Bosnia And Herzegowina,,,0
BIH,GTM,Bosnia And Herzegowina,,Spanish,0
BIH,GUF,Bosnia And Herzegowina,,French,0
BIH,GUM,Bosnia And Herzegowina,,English,0
BIH,GUY,Bosnia And Herzegowina,,English,0
BIH,HKG,Bosnia And Herzegowina,,English,0
BIH,HMD,Bosnia And Herzegowina,,English,0
BIH,HND,Bosnia And Herzegowina,,Spanish,0
BIH,HRV,Bosnia And Herzegowina,,,0
BIH,HTI,Bosnia And Herzegowina,,French,0
BIH,HUN,Bosnia And Herzegowina,,,0
BIH,IDN,Bosnia And Herzegowina,,,0
BIH,IND,Bosnia And Herzegowina,,English,0
BIH,IOT,Bosnia And Herzegowina,,English,0
BIH,IRL,Bosnia And Herzegowina,,English,0
BIH,IRN,Bosnia And Herzegowina,,Persian,0
BIH,IRQ,Bosnia And Herzegowina,,Arabic,0
BIH,ISL,Bosnia And Herzegowina,,,0
BIH,ISR,Bosnia And Herzegowina,,,0
BIH,ITA,Bosnia And Herzegowina,,,0
BIH,JAM,Bosnia And Herzegowina,,English,0
BIH,JOR,Bosnia And Herzegowina,,Arabic,0
BIH,JPN,Bosnia And Herzegowina,,,0
BIH,KAZ,Bosnia And Herzegowina,,15,0
BIH,KEN,Bosnia And Herzegowina,,English,0
BIH,KGZ,Bosnia And Herzegowina,,15,0
BIH,KHM,Bosnia And Herzegowina,,,0
BIH,KIR,Bosnia And Herzegowina,,English,0
BIH,KNA,Bosnia And Herzegowina,,English,0
BIH,KOR,Bosnia And Herzegowina,,Korean,0
BIH,KWT,Bosnia And Herzegowina,,Arabic,0
BIH,LAO,Bosnia And Herzegowina,,,0
BIH,LBN,Bosnia And Herzegowina,,Arabic,0
BIH,LBR,Bosnia And Herzegowina,,English,0
BIH,LBY,Bosnia And Herzegowina,,Arabic,0
BIH,LCA,Bosnia And Herzegowina,,Spanish,0
BIH,LIE,Bosnia And Herzegowina,,German,0
BIH,LKA,Bosnia And Herzegowina,,,0
BIH,LSO,Bosnia And Herzegowina,,,0
BIH,LTU,Bosnia And Herzegowina,,15,0
BIH,LUX,Bosnia And Herzegowina,,French,0
BIH,LVA,Bosnia And Herzegowina,,15,0
BIH,MAC,Bosnia And Herzegowina,,Portuguese,0
BIH,MAR,Bosnia And Herzegowina,,Arabic,0
BIH,MCO,Bosnia And Herzegowina,,French,0
BIH,MDA,Bosnia And Herzegowina,,15,0
BIH,MDG,Bosnia And Herzegowina,,French,0
BIH,MDV,Bosnia And Herzegowina,,English,0
BIH,MEX,Bosnia And Herzegowina,,Spanish,0
BIH,MHL,Bosnia And Herzegowina,,English,0
BIH,MKD,Bosnia And Herzegowina,,,0
BIH,MLI,Bosnia And Herzegowina,,French,0
BIH,MLT,Bosnia And Herzegowina,,English,0
BIH,MMR,Bosnia And Herzegowina,,Burmese,0
BIH,MNG,Bosnia And Herzegowina,,,0
BIH,MNP,Bosnia And Herzegowina,,English,0
BIH,MOZ,Bosnia And Herzegowina,,Portuguese,0
BIH,MRT,Bosnia And Herzegowina,,Arabic,0
BIH,MSR,Bosnia And Herzegowina,,French,0
BIH,MTQ,Bosnia And Herzegowina,,French,0
BIH,MUS,Bosnia And Herzegowina,,English,0
BIH,MWI,Bosnia And Herzegowina,,English,0
BIH,MYS,Bosnia And Herzegowina,,Malay,0
BIH,MYT,Bosnia And Herzegowina,,French,0
BIH,NAM,Bosnia And Herzegowina,,,0
BIH,NCL,Bosnia And Herzegowina,,French,0
BIH,NER,Bosnia And Herzegowina,,French,0
BIH,NFK,Bosnia And Herzegowina,,English,0
BIH,NGA,Bosnia And Herzegowina,,English,0
BIH,NIC,Bosnia And Herzegowina,,Spanish,0
BIH,NIU,Bosnia And Herzegowina,,,0
BIH,NLD,Bosnia And Herzegowina,,Dutch,0
BIH,NOR,Bosnia And Herzegowina,,,0
BIH,NPL,Bosnia And Herzegowina,,,0
BIH,NRU,Bosnia And Herzegowina,,,0
BIH,NTZ,Bosnia And Herzegowina,,,0
BIH,NZL,Bosnia And Herzegowina,,English,0
BIH,OMN,Bosnia And Herzegowina,,Arabic,0
BIH,PAK,Bosnia And Herzegowina,,,0
BIH,PAN,Bosnia And Herzegowina,,Spanish,0
BIH,PCN,Bosnia And Herzegowina,,,0
BIH,PER,Bosnia And Herzegowina,,Spanish,0
BIH,PHL,Bosnia And Herzegowina,,English,0
BIH,PLW,Bosnia And Herzegowina,,English,0
BIH,PNG,Bosnia And Herzegowina,,,0
BIH,POL,Bosnia And Herzegowina,,,0
BIH,PRI,Bosnia And Herzegowina,,English,0
BIH,PRK,Bosnia And Herzegowina,,Korean,0
BIH,PRT,Bosnia And Herzegowina,,Portuguese,0
BIH,PRY,Bosnia And Herzegowina,,Spanish,0
BIH,PYF,Bosnia And Herzegowina,,French,0
BIH,QAT,Bosnia And Herzegowina,,Arabic,0
BIH,REU,Bosnia And Herzegowina,,French,0
BIH,ROM,Bosnia And Herzegowina,,,0
BIH,RUS,Bosnia And Herzegowina,,15,0
BIH,RWA,Bosnia And Herzegowina,,French,0
BIH,SAU,Bosnia And Herzegowina,,Arabic,0
BIH,SDN,Bosnia And Herzegowina,,Arabic,0
BIH,SEN,Bosnia And Herzegowina,,French,0
BIH,SGP,Bosnia And Herzegowina,,Malay,0
BIH,SGS,Bosnia And Herzegowina,,English,0
BIH,SHN,Bosnia And Herzegowina,,English,0
BIH,SJM,Bosnia And Herzegowina,,English,0
BIH,SLB,Bosnia And Herzegowina,,English,0
BIH,SLE,Bosnia And Herzegowina,,English,0
BIH,SLV,Bosnia And Herzegowina,,Spanish,0
BIH,SMR,Bosnia And Herzegowina,,,0
BIH,SOM,Bosnia And Herzegowina,,,0
BIH,SPM,Bosnia And Herzegowina,,Spanish,0
BIH,STP,Bosnia And Herzegowina,,Portuguese,0
BIH,SUN,Bosnia And Herzegowina,,15,0
BIH,SUR,Bosnia And Herzegowina,,Dutch,0
BIH,SVK,Bosnia And Herzegowina,,,0
BIH,SVN,Bosnia And Herzegowina,,,0
BIH,SWE,Bosnia And Herzegowina,,Swedish,0
BIH,SWZ,Bosnia And Herzegowina,,English,0
BIH,SYC,Bosnia And Herzegowina,,English,0
BIH,SYR,Bosnia And Herzegowina,,Arabic,0
BIH,TCA,Bosnia And Herzegowina,,,0
BIH,TCD,Bosnia And Herzegowina,,French,0
BIH,TGO,Bosnia And Herzegowina,,French,0
BIH,THA,Bosnia And Herzegowina,,,0
BIH,TJK,Bosnia And Herzegowina,,15,0
BIH,TKL,Bosnia And Herzegowina,,,0
BIH,TKM,Bosnia And Herzegowina,,15,0
BIH,TMP,Bosnia And Herzegowina,,,0
BIH,TON,Bosnia And Herzegowina,,,0
BIH,TTO,Bosnia And Herzegowina,,English,0
BIH,TUN,Bosnia And Herzegowina,,Arabic,0
BIH,TUR,Bosnia And Herzegowina,,,0
BIH,TUV,Bosnia And Herzegowina,,,0
BIH,TWN,Bosnia And Herzegowina,,Chinese,0
BIH,TZA,Bosnia And Herzegowina,,,0
BIH,UGA,Bosnia And Herzegowina,,English,0
BIH,UKR,Bosnia And Herzegowina,,15,0
BIH,UMI,Bosnia And Herzegowina,,English,0
BIH,URY,Bosnia And Herzegowina,,Spanish,0
BIH,USA,Bosnia And Herzegowina,,English,0
BIH,UZB,Bosnia And Herzegowina,,15,0
BIH,VAT,Bosnia And Herzegowina,,,0
BIH,VCT,Bosnia And Herzegowina,,English,0
BIH,VEN,Bosnia And Herzegowina,,Spanish,0
BIH,VGB,Bosnia And Herzegowina,,English,0
BIH,VIR,Bosnia And Herzegowina,,English,0
BIH,VNM,Bosnia And Herzegowina,,,0
BIH,VUT,Bosnia And Herzegowina,,,0
BIH,WLF,Bosnia And Herzegowina,,,0
BIH,WSM,Bosnia And Herzegowina,,,0
BIH,YEM,Bosnia And Herzegowina,,Arabic,0
BIH,YMD,Bosnia And Herzegowina,,,0
BIH,YUG,Bosnia And Herzegowina,,,0
BIH,ZAF,Bosnia And Herzegowina,,English,0
BIH,ZAR,Bosnia And Herzegowina,,French,0
BIH,ZMB,Bosnia And Herzegowina,,English,0
BIH,ZWE,Bosnia And Herzegowina,,English,0
BLR,ABW,Belarus,15,,0
BLR,AFG,Belarus,15,Persian,0
BLR,AGO,Belarus,15,Portuguese,0
BLR,AIA,Belarus,15,Spanish,0
BLR,ALB,Belarus,15,,0
BLR,AND,Belarus,15,Spanish,0
BLR,ANT,Belarus,15,,0
BLR,ARE,Belarus,15,Arabic,0
BLR,ARG,Belarus,15,Spanish,0
BLR,ARM,Belarus,15,15,1
BLR,ASM,Belarus,15,English,0
BLR,ATA,Belarus,15,,0
BLR,ATF,Belarus,15,French,0
BLR,ATG,Belarus,15,Spanish,0
BLR,AUS,Belarus,15,English,0
BLR,AUT,Belarus,15,German,0
BLR,AZE,Belarus,15,15,1
BLR,BDI,Belarus,15,French,0
BLR,BEL,Belarus,15,French,0
BLR,BEN,Belarus,15,French,0
BLR,BFA,Belarus,15,French,0
BLR,BGD,Belarus,15,,0
BLR,BGR,Belarus,15,,0
BLR,BHR,Belarus,15,Arabic,0
BLR,BHS,Belarus,15,English,0
BLR,BIH,Belarus,15,,0
BLR,BLR,Belarus,15,15,1
BLR,BLZ,Belarus,15,English,0
BLR,BMU,Belarus,15,English,0
BLR,BOL,Belarus,15,Spanish,0
BLR,BRA,Belarus,15,Portuguese,0
BLR,BRB,Belarus,15,English,0
BLR,BRN,Belarus,15,Malay,0
BLR,BTN,Belarus,15,Burmese,0
BLR,BUR,Belarus,15,,0
BLR,BVT,Belarus,15,,0
BLR,BWA,Belarus,15,,0
BLR,BYS,Belarus,15,15,1
BLR,CAF,Belarus,15,French,0
BLR,CAN,Belarus,15,English,0
BLR,CCK,Belarus,15,English,0
BLR,CHE,Belarus,15,German,0
BLR,CHL,Belarus,15,Spanish,0
BLR,CHN,Belarus,15,Chinese,0
BLR,CIV,Belarus,15,French,0
BLR,CMR,Belarus,15,French,0
BLR,COG,Belarus,15,French,0
BLR,COK,Belarus,15,English,0
BLR,COL,Belarus,15,Spanish,0
BLR,COM,Belarus,15,Arabic,0
BLR,CPV,Belarus,15,Portuguese,0
BLR,CRI,Belarus,15,Spanish,0
BLR,CSK,Belarus,15,,0
BLR,CUB,Belarus,15,Spanish,0
BLR,CXR,Belarus,15,English,0
BLR,CYM,Belarus,15,English,0
BLR,CYP,Belarus,15,Greek,0
BLR,CZE,Belarus,15,,0
BLR,DDR,Belarus,15,German,0
BLR,DEU,Belarus,15,German,0
BLR,DJI,Belarus,15,French,0
BLR,DMA,Belarus,15,Spanish,0
BLR,DNK,Belarus,15,,0
BLR,DOM,Belarus,15,Spanish,0
BLR,DZA,Belarus,15,Arabic,0
BLR,ECU,Belarus,15,Spanish,0
BLR,EGY,Belarus,15,Arabic,0
BLR,ERI,Belarus,15,,0
BLR,ESH,Belarus,15,Arabic,0
BLR,ESP,Belarus,15,Spanish,0
BLR,EST,Belarus,15,15,1
BLR,ETH,Belarus,15,,0
BLR,FIN,Belarus,15,Swedish,0
BLR,FJI,Belarus,15,English,0
BLR,FLK,Belarus,15,English,0
BLR,FRA,Belarus,15,French,0
BLR,FRO,Belarus,15,English,0
BLR,FSM,Belarus,15,,0
BLR,FXX,Belarus,15,French,0
BLR,GAB,Belarus,15,French,0
BLR,GBR,Belarus,15,English,0
BLR,GEO,Belarus,15,15,1
BLR,GHA,Belarus,15,English,0
BLR,GIB,Belarus,15,English,0
BLR,GIN,Belarus,15,French,0
BLR,GLP,Belarus,15,French,0
BLR,GMB,Belarus,15,English,0
BLR,GNB,Belarus,15,Portuguese,0
BLR,GNQ,Belarus,15,Spanish,0
BLR,GRC,Belarus,15,Greek,0
BLR,GRD,Belarus,15,Spanish,0
BLR,GRL,Belarus,15,,0
BLR,GTM,Belarus,15,Spanish,0
BLR,GUF,Belarus,15,French,0
BLR,GUM,Belarus,15,English,0
BLR,GUY,Belarus,15,English,0
BLR,HKG,Belarus,15,English,0
BLR,HMD,Belarus,15,English,0
BLR,HND,Belarus,15,Spanish,0
BLR,HRV,Belarus,15,,0
BLR,HTI,Belarus,15,French,0
BLR,HUN,Belarus,15,,0
BLR,IDN,Belarus,15,,0
BLR,IND,Belarus,15,English,0
BLR,IOT,Belarus,15,English,0
BLR,IRL,Belarus,15,English,0
BLR,IRN,Belarus,15,Persian,0
BLR,IRQ,Belarus,15,Arabic,0
BLR,ISL,Belarus,15,,0
BLR,ISR,Belarus,15,,0
BLR,ITA,Belarus,15,,0
BLR,JAM,Belarus,15,English,0
BLR,JOR,Belarus,15,Arabic,0
BLR,JPN,Belarus,15,,0
BLR,KAZ,Belarus,15,15,1
BLR,KEN,Belarus,15,English,0
BLR,KGZ,Belarus,15,15,1
BLR,KHM,Belarus,15,,0
BLR,KIR,Belarus,15,English,0
BLR,KNA,Belarus,15,English,0
BLR,KOR,Belarus,15,Korean,0
BLR,KWT,Belarus,15,Arabic,0
BLR,LAO,Belarus,15,,0
BLR,LBN,Belarus,15,Arabic,0
BLR,LBR,Belarus,15,English,0
BLR,LBY,Belarus,15,Arabic,0
BLR,LCA,Belarus,15,Spanish,0
BLR,LIE,Belarus,15,German,0
BLR,LKA,Belarus,15,,0
BLR,LSO,Belarus,15,,0
BLR,LTU,Belarus,15,15,1
BLR,LUX,Belarus,15,French,0
BLR,LVA,Belarus,15,15,1
BLR,MAC,Belarus,15,Portuguese,0
BLR,MAR,Belarus,15,Arabic,0
BLR,MCO,Belarus,15,French,0
BLR,MDA,Belarus,15,15,1
BLR,MDG,Belarus,15,French,0
BLR,MDV,Belarus,15,English,0
BLR,MEX,Belarus,15,Spanish,0
BLR,MHL,Belarus,15,English,0
BLR,MKD,Belarus,15,,0
BLR,MLI,Belarus,15,French,0
BLR,MLT,Belarus,15,English,0
BLR,MMR,Belarus,15,Burmese,0
BLR,MNG,Belarus,15,,0
BLR,MNP,Belarus,15,English,0
BLR,MOZ,Belarus,15,Portuguese,0
BLR,MRT,Belarus,15,Arabic,0
BLR,MSR,Belarus,15,French,0
BLR,MTQ,Belarus,15,French,0
BLR,MUS,Belarus,15,English,0
BLR,MWI,Belarus,15,English,0
BLR,MYS,Belarus,15,Malay,0
BLR,MYT,Belarus,15,French,0
BLR,NAM,Belarus,15,,0
BLR,NCL,Belarus,15,French,0
BLR,NER,Belarus,15,French,0
BLR,NFK,Belarus,15,English,0
BLR,NGA,Belarus,15,English,0
BLR,NIC,Belarus,15,Spanish,0
BLR,NIU,Belarus,15,,0
BLR,NLD,Belarus,15,Dutch,0
BLR,NOR,Belarus,15,,0
BLR,NPL,Belarus,15,,0
BLR,NRU,Belarus,15,,0
BLR,NTZ,Belarus,15,,0
BLR,NZL,Belarus,15,English,0
BLR,OMN,Belarus,15,Arabic,0
BLR,PAK,Belarus,15,,0
BLR,PAN,Belarus,15,Spanish,0
BLR,PCN,Belarus,15,,0
BLR,PER,Belarus,15,Spanish,0
BLR,PHL,Belarus,15,English,0
BLR,PLW,Belarus,15,English,0
BLR,PNG,Belarus,15,,0
BLR,POL,Belarus,15,,0
BLR,PRI,Belarus,15,English,0
BLR,PRK,Belarus,15,Korean,0
BLR,PRT,Belarus,15,Portuguese,0
BLR,PRY,Belarus,15,Spanish,0
BLR,PYF,Belarus,15,French,0
BLR,QAT,Belarus,15,Arabic,0
BLR,REU,Belarus,15,French,0
BLR,ROM,Belarus,15,,0
BLR,RUS,Belarus,15,15,1
BLR,RWA,Belarus,15,French,0
BLR,SAU,Belarus,15,Arabic,0
BLR,SDN,Belarus,15,Arabic,0
BLR,SEN,Belarus,15,French,0
BLR,SGP,Belarus,15,Malay,0
BLR,SGS,Belarus,15,English,0
BLR,SHN,Belarus,15,English,0
BLR,SJM,Belarus,15,English,0
BLR,SLB,Belarus,15,English,0
BLR,SLE,Belarus,15,English,0
BLR,SLV,Belarus,15,Spanish,0
BLR,SMR,Belarus,15,,0
BLR,SOM,Belarus,15,,0
BLR,SPM,Belarus,15,Spanish,0
BLR,STP,Belarus,15,Portuguese,0
BLR,SUN,Belarus,15,15,1
BLR,SUR,Belarus,15,Dutch,0
BLR,SVK,Belarus,15,,0
BLR,SVN,Belarus,15,,0
BLR,SWE,Belarus,15,Swedish,0
BLR,SWZ,Belarus,15,English,0
BLR,SYC,Belarus,15,English,0
BLR,SYR,Belarus,15,Arabic,0
BLR,TCA,Belarus,15,,0
BLR,TCD,Belarus,15,French,0
BLR,TGO,Belarus,15,French,0
BLR,THA,Belarus,15,,0
BLR,TJK,Belarus,15,15,1
BLR,TKL,Belarus,15,,0
BLR,TKM,Belarus,15,15,1
BLR,TMP,Belarus,15,,0
BLR,TON,Belarus,15,,0
BLR,TTO,Belarus,15,English,0
BLR,TUN,Belarus,15,Arabic,0
BLR,TUR,Belarus,15,,0
BLR,TUV,Belarus,15,,0
BLR,TWN,Belarus,15,Chinese,0
BLR,TZA,Belarus,15,,0
BLR,UGA,Belarus,15,English,0
BLR,UKR,Belarus,15,15,1
BLR,UMI,Belarus,15,English,0
BLR,URY,Belarus,15,Spanish,0
BLR,USA,Belarus,15,English,0
BLR,UZB,Belarus,15,15,1
BLR,VAT,Belarus,15,,0
BLR,VCT,Belarus,15,English,0
BLR,VEN,Belarus,15,Spanish,0
BLR,VGB,Belarus,15,English,0
BLR,VIR,Belarus,15,English,0
BLR,VNM,Belarus,15,,0
BLR,VUT,Belarus,15,,0
BLR,WLF,Belarus,15,,0
BLR,WSM,Belarus,15,,0
BLR,YEM,Belarus,15,Arabic,0
BLR,YMD,Belarus,15,,0
BLR,YUG,Belarus,15,,0
BLR,ZAF,Belarus,15,English,0
BLR,ZAR,Belarus,15,French,0
BLR,ZMB,Belarus,15,English,0
BLR,ZWE,Belarus,15,English,0
BLZ,ABW,Belize,English,,0
BLZ,AFG,Belize,English,Persian,0
BLZ,AGO,Belize,English,Portuguese,0
BLZ,AIA,Belize,English,Spanish,0
BLZ,ALB,Belize,English,,0
BLZ,AND,Belize,English,Spanish,0
BLZ,ANT,Belize,English,,0
BLZ,ARE,Belize,English,Arabic,0
BLZ,ARG,Belize,English,Spanish,0
BLZ,ARM,Belize,English,15,0
BLZ,ASM,Belize,English,English,1
BLZ,ATA,Belize,English,,0
BLZ,ATF,Belize,English,French,0
BLZ,ATG,Belize,English,Spanish,0
BLZ,AUS,Belize,English,English,1
BLZ,AUT,Belize,English,German,0
BLZ,AZE,Belize,English,15,0
BLZ,BDI,Belize,English,French,0
BLZ,BEL,Belize,English,French,0
BLZ,BEN,Belize,English,French,0
BLZ,BFA,Belize,English,French,0
BLZ,BGD,Belize,English,,0
BLZ,BGR,Belize,English,,0
BLZ,BHR,Belize,English,Arabic,0
BLZ,BHS,Belize,English,English,1
BLZ,BIH,Belize,English,,0
BLZ,BLR,Belize,English,15,0
BLZ,BLZ,Belize,English,English,1
BLZ,BMU,Belize,English,English,1
BLZ,BOL,Belize,English,Spanish,0
BLZ,BRA,Belize,English,Portuguese,0
BLZ,BRB,Belize,English,English,1
BLZ,BRN,Belize,English,Malay,0
BLZ,BTN,Belize,English,Burmese,0
BLZ,BUR,Belize,English,,0
BLZ,BVT,Belize,English,,0
BLZ,BWA,Belize,English,,0
BLZ,BYS,Belize,English,15,0
BLZ,CAF,Belize,English,French,0
BLZ,CAN,Belize,English,English,1
BLZ,CCK,Belize,English,English,1
BLZ,CHE,Belize,English,German,0
BLZ,CHL,Belize,English,Spanish,0
BLZ,CHN,Belize,English,Chinese,0
BLZ,CIV,Belize,English,French,0
BLZ,CMR,Belize,English,French,0
